"","year","date","doy","PIT_tag","Habitat","age_cluster","FL","TL","Weight","mean_Temp_C","mean_Flow_cms"
"549",2021,"2021-07-06",187,NA,"Main_Side","age-0",39,41,0.5,8.13875,3.64586005085058
"550",2021,"2021-07-06",187,NA,"Main_Side","age-1",60,64,2.6,8.13875,3.64586005085058
"551",2021,"2021-07-06",187,"E0CCF23","Main_Side","age-1",80,86,6,8.13875,3.64586005085058
"552",2021,"2021-07-06",187,"E0CCF55","Main_Side","age-1",76,82,4.6,8.13875,3.64586005085058
"553",2021,"2021-07-06",187,"E0CCF20","Main_Side","age-1",87,94,7.5,8.13875,3.64586005085058
"554",2021,"2021-07-06",187,"E0CCF2F","Main_Side","age-1",80,86,5.7,8.13875,3.64586005085058
"555",2021,"2021-07-06",187,"E0CCF3C","Main_Side","age-1",81,88,6.3,8.13875,3.64586005085058
"556",2021,"2021-07-06",187,"E0CCF07","Main_Side","age-1",73,77,4.5,8.13875,3.64586005085058
"557",2021,"2021-07-06",187,"E0CCF42","Main_Side","age-1",70,76,3.7,8.13875,3.64586005085058
"558",2021,"2021-07-06",187,"EOCCF50","Main_Side","age-1",70,75,3.8,8.13875,3.64586005085058
"559",2021,"2021-07-06",187,"E0CCF19","Main_Side","age-1",70,76,3.8,8.13875,3.64586005085058
"560",2021,"2021-07-06",187,NA,"Main_Side","age-1",69,73,3.6,8.13875,3.64586005085058
"561",2021,"2021-07-06",187,NA,"Main_Side","age-0",41,42,0.7,8.13875,3.64586005085058
"562",2021,"2021-07-06",187,NA,"Main_Side","age-0",38,40,0.6,8.13875,3.64586005085058
"563",2021,"2021-07-06",187,NA,"Main_Side","age-0",34,35,0.4,8.13875,3.64586005085058
"564",2021,"2021-07-06",187,NA,"Main_Side","age-0",35,37,0.5,8.13875,3.64586005085058
"565",2021,"2021-07-06",187,NA,"Main_Side","age-0",36,37,0.5,8.13875,3.64586005085058
"566",2021,"2021-07-06",187,NA,"Main_Side","age-0",34,35,0.4,8.13875,3.64586005085058
"567",2021,"2021-07-06",187,NA,"Main_Side","age-0",34,35,0.4,8.13875,3.64586005085058
"568",2021,"2021-07-06",187,NA,"Main_Side","age-0",32,33,0.3,8.13875,3.64586005085058
"569",2021,"2021-07-06",187,NA,"Seep","age-1",63,66,2.6,8.13875,3.64586005085058
"570",2021,"2021-07-06",187,NA,"Seep","age-1",60,65,2.4,8.13875,3.64586005085058
"571",2021,"2021-07-13",194,"E0CCF22","Main_Side","age-1",82,87,5.8,7.42916666666667,7.2673901381916
"572",2021,"2021-07-13",194,"E0CCF1F","Main_Side","age-1",76,84,5,7.42916666666667,7.2673901381916
"573",2021,"2021-07-13",194,"E0CCF0F","Main_Side","age-1",73,78,4.9,7.42916666666667,7.2673901381916
"574",2021,"2021-07-13",194,"E0CCF2A","Main_Side","age-1",83,90,6.5,7.42916666666667,7.2673901381916
"575",2021,"2021-07-13",194,"E0CCF2E","Main_Side","age-1",83,89,6.7,7.42916666666667,7.2673901381916
"576",2021,"2021-07-13",194,"E0CCF54","Main_Side","age-1",79,85,5.9,7.42916666666667,7.2673901381916
"577",2021,"2021-07-13",194,"DF33D1B","Main_Side","age-1",82,88,6.1,7.42916666666667,7.2673901381916
"578",2021,"2021-07-13",194,"E0CCF59","Main_Side","age-1",70,75,4.1,7.42916666666667,7.2673901381916
"579",2021,"2021-07-13",194,"E0CCF28","Main_Side","age-1",80,85,5.2,7.42916666666667,7.2673901381916
"580",2021,"2021-07-13",194,"E0CCF31","Main_Side","age-1",76,81,4.2,7.42916666666667,7.2673901381916
"581",2021,"2021-07-13",194,"E0CCF03","Main_Side","age-1",70,75,3.9,7.42916666666667,7.2673901381916
"582",2021,"2021-07-13",194,NA,"Main_Side","age-1",65,70,3.1,7.42916666666667,7.2673901381916
"583",2021,"2021-07-13",194,"E0CCF0D","Main_Side","age-1",78,85,5.8,7.42916666666667,7.2673901381916
"584",2021,"2021-07-13",194,NA,"Main_Side","age-0",38,40,0.6,7.42916666666667,7.2673901381916
"585",2021,"2021-07-13",194,NA,"Main_Side","age-0",42,44,0.7,7.42916666666667,7.2673901381916
"586",2021,"2021-07-13",194,NA,"Main_Side","age-0",39,41,0.6,7.42916666666667,7.2673901381916
"587",2021,"2021-07-13",194,NA,"Main_Side","age-0",35,36,0.4,7.42916666666667,7.2673901381916
"588",2021,"2021-07-13",194,NA,"Main_Side","age-0",36,38,0.5,7.42916666666667,7.2673901381916
"589",2021,"2021-07-13",194,NA,"Main_Side","age-0",36,37,0.4,7.42916666666667,7.2673901381916
"590",2021,"2021-07-13",194,NA,"Main_Side","age-0",35,36,0.3,7.42916666666667,7.2673901381916
"591",2021,"2021-07-13",194,NA,"Main_Side","age-0",36,38,0.4,7.42916666666667,7.2673901381916
"592",2021,"2021-07-13",194,NA,"Main_Side","age-0",40,43,0.6,7.42916666666667,7.2673901381916
"593",2021,"2021-07-13",194,NA,"Main_Side","age-0",46,49,0.9,7.42916666666667,7.2673901381916
"594",2021,"2021-07-13",194,NA,"Main_Side","age-0",41,43,0.6,7.42916666666667,7.2673901381916
"595",2021,"2021-07-13",194,NA,"Main_Side","age-0",36,38,0.4,7.42916666666667,7.2673901381916
"596",2021,"2021-07-13",194,NA,"Main_Side","age-0",36,37,0.4,7.42916666666667,7.2673901381916
"597",2021,"2021-07-13",194,NA,"Main_Side","age-0",39,41,0.7,7.42916666666667,7.2673901381916
"598",2021,"2021-07-13",194,NA,"Main_Side","age-0",37,39,0.6,7.42916666666667,7.2673901381916
"599",2021,"2021-07-13",194,NA,"Main_Side","age-0",37,38,0.5,7.42916666666667,7.2673901381916
"600",2021,"2021-07-13",194,NA,"Main_Side","age-0",37,39,0.5,7.42916666666667,7.2673901381916
"601",2021,"2021-07-13",194,NA,"Main_Side","age-0",39,41,0.7,7.42916666666667,7.2673901381916
"602",2021,"2021-07-13",194,NA,"Main_Side","age-0",40,42,0.6,7.42916666666667,7.2673901381916
"603",2021,"2021-07-13",194,NA,"Main_Side","age-0",37,39,0.5,7.42916666666667,7.2673901381916
"604",2021,"2021-07-13",194,NA,"Main_Side","age-0",38,40,0.6,7.42916666666667,7.2673901381916
"605",2021,"2021-07-13",194,NA,"Main_Side","age-0",37,39,0.5,7.42916666666667,7.2673901381916
"606",2021,"2021-07-13",194,NA,"Main_Side","age-0",35,36,0.4,7.42916666666667,7.2673901381916
"607",2021,"2021-07-13",194,NA,"Main_Side","age-0",36,38,0.5,7.42916666666667,7.2673901381916
"608",2021,"2021-07-13",194,"E0CCF43","Main_Side","age-1",79,86,4.7,7.42916666666667,7.2673901381916
"609",2021,"2021-07-13",194,"E0CCF05","Main_Side","age-1",75,81,4.3,7.42916666666667,7.2673901381916
"610",2021,"2021-07-13",194,NA,"Main_Side","age-1",62,67,2.7,7.42916666666667,7.2673901381916
"611",2021,"2021-07-13",194,"E0CCF41","Main_Side","age-1",86,93,6.6,7.42916666666667,7.2673901381916
"612",2021,"2021-07-13",194,"E0CCF46","Main_Side","age-1",84,90,6.4,7.42916666666667,7.2673901381916
"613",2021,"2021-07-13",194,"E0CCF91","Main_Side","age-1",71,76,3.4,7.42916666666667,7.2673901381916
"614",2021,"2021-07-13",194,NA,"Main_Side","age-1",63,67,2.8,7.42916666666667,7.2673901381916
"615",2021,"2021-07-13",194,"E0CCF1D","Main_Side","age-1",79,85,4.7,7.42916666666667,7.2673901381916
"616",2021,"2021-07-13",194,"E0CCFBB","Main_Side","age-1",72,77,3.5,7.42916666666667,7.2673901381916
"617",2021,"2021-07-13",194,"E0CCFAB","Main_Side","age-1",69,74,3.2,7.42916666666667,7.2673901381916
"618",2021,"2021-07-13",194,"E0CCF3F","Main_Side","age-1",76,81,5,7.42916666666667,7.2673901381916
"619",2021,"2021-07-13",194,"E0CCF62","Main_Side","age-1",72,79,4,7.42916666666667,7.2673901381916
"620",2021,"2021-07-13",194,"E0CCF00","Main_Side","age-1",70,76,3.6,7.42916666666667,7.2673901381916
"621",2021,"2021-07-15",196,NA,"Main_Side","age-0",35,36,0.6,7.4625,7.64080684730638
"622",2021,"2021-07-15",196,NA,"Main_Side","age-0",35,36,0.5,7.4625,7.64080684730638
"623",2021,"2021-07-15",196,NA,"Main_Side","age-0",35,36,0.6,7.4625,7.64080684730638
"624",2021,"2021-07-15",196,NA,"Main_Side","age-0",33,34,0.5,7.4625,7.64080684730638
"625",2021,"2021-07-15",196,NA,"Main_Side","age-0",33,34,0.4,7.4625,7.64080684730638
"626",2021,"2021-07-15",196,NA,"Main_Side","age-0",37,38,0.6,7.4625,7.64080684730638
"627",2021,"2021-07-15",196,NA,"Main_Side","age-0",35,36,0.4,7.4625,7.64080684730638
"628",2021,"2021-07-15",196,NA,"Main_Side","age-0",33,34,4,7.4625,7.64080684730638
"629",2021,"2021-07-15",196,NA,"Main_Side","age-0",37,38,0.6,7.4625,7.64080684730638
"630",2021,"2021-07-15",196,NA,"Main_Side","age-0",37,38,0.6,7.4625,7.64080684730638
"631",2021,"2021-07-15",196,NA,"Main_Side","age-0",35,36,0.5,7.4625,7.64080684730638
"632",2021,"2021-07-15",196,NA,"Main_Side","age-0",36,37,0.6,7.4625,7.64080684730638
"633",2021,"2021-07-15",196,NA,"Main_Side","age-0",36,37,0.6,7.4625,7.64080684730638
"634",2021,"2021-07-15",196,NA,"Main_Side","age-0",35,37,0.5,7.4625,7.64080684730638
"635",2021,"2021-07-15",196,NA,"Main_Side","age-0",35,36,0.4,7.4625,7.64080684730638
"636",2021,"2021-07-15",196,NA,"Main_Side","age-0",35,36,0.4,7.4625,7.64080684730638
"637",2021,"2021-07-15",196,NA,"Main_Side","age-0",36,37,0.5,7.4625,7.64080684730638
"638",2021,"2021-07-15",196,NA,"Main_Side","age-0",35,36,0.4,7.4625,7.64080684730638
"639",2021,"2021-07-15",196,NA,"Main_Side","age-0",35,36,0.4,7.4625,7.64080684730638
"640",2021,"2021-07-15",196,NA,"Main_Side","age-0",37,38,0.5,7.4625,7.64080684730638
"641",2021,"2021-07-15",196,NA,"Main_Side","age-0",37,38,0.6,7.4625,7.64080684730638
"642",2021,"2021-07-15",196,NA,"Main_Side","age-0",33,34,0.3,7.4625,7.64080684730638
"643",2021,"2021-07-15",196,NA,"Main_Side","age-0",35,36,0.5,7.4625,7.64080684730638
"644",2021,"2021-07-15",196,NA,"Main_Side","age-0",36,38,0.6,7.4625,7.64080684730638
"645",2021,"2021-07-15",196,NA,"Main_Side","age-0",35,37,0.5,7.4625,7.64080684730638
"646",2021,"2021-07-15",196,NA,"Main_Side","age-0",35,36,0.4,7.4625,7.64080684730638
"647",2021,"2021-07-15",196,NA,"Main_Side","age-0",37,39,0.6,7.4625,7.64080684730638
"648",2021,"2021-07-15",196,NA,"Main_Side","age-0",34,35,0.4,7.4625,7.64080684730638
"649",2021,"2021-07-15",196,NA,"Main_Side","age-0",35,37,0.5,7.4625,7.64080684730638
"650",2021,"2021-07-15",196,NA,"Main_Side","age-0",36,38,0.6,7.4625,7.64080684730638
"651",2021,"2021-07-15",196,NA,"Main_Side","age-0",37,40,0.7,7.4625,7.64080684730638
"652",2021,"2021-07-15",196,NA,"Main_Side","age-0",36,38,0.6,7.4625,7.64080684730638
"653",2021,"2021-07-15",196,NA,"Main_Side","age-0",40,42,0.8,7.4625,7.64080684730638
"654",2021,"2021-07-15",196,NA,"Main_Side","age-0",38,40,0.7,7.4625,7.64080684730638
"655",2021,"2021-07-15",196,NA,"Main_Side","age-0",39,41,0.7,7.4625,7.64080684730638
"656",2021,"2021-07-15",196,NA,"Main_Side","age-0",38,40,0.6,7.4625,7.64080684730638
"657",2021,"2021-07-15",196,NA,"Main_Side","age-0",36,38,0.5,7.4625,7.64080684730638
"658",2021,"2021-07-15",196,"E0CCFAA","Main_Side","age-1",75,81,5,7.4625,7.64080684730638
"659",2021,"2021-07-15",196,NA,"Main_Side","age-1",63,68,2.7,7.4625,7.64080684730638
"660",2021,"2021-07-15",196,"E0CCFB1","Main_Side","age-1",79,86,5.6,7.4625,7.64080684730638
"661",2021,"2021-07-15",196,"E0CCF20","Main_Side","age-1",89,96,7.8,7.4625,7.64080684730638
"662",2021,"2021-07-15",196,"E0CCF50","Main_Side","age-1",75,80,4.3,7.4625,7.64080684730638
"663",2021,"2021-07-15",196,"E0CCF67","Main_Side","age-1",78,85,5.1,7.4625,7.64080684730638
"664",2021,"2021-07-15",196,"E0CCF8F","Main_Side","age-1",87,94,6.6,7.4625,7.64080684730638
"665",2021,"2021-07-20",201,"E0CCF60","Main_Side","age-1",82,88,5.7,9.03083333333333,3.09779185201581
"666",2021,"2021-07-20",201,"E0CCF23","Main_Side","age-1",82,88,6,9.03083333333333,3.09779185201581
"667",2021,"2021-07-20",201,NA,"Main_Side","age-1",62,67,2.7,9.03083333333333,3.09779185201581
"668",2021,"2021-07-20",201,NA,"Main_Side","age-1",73,78,4.4,9.03083333333333,3.09779185201581
"669",2021,"2021-07-20",201,"E0CCF82","Main_Side","age-1",82,87,4.8,9.03083333333333,3.09779185201581
"670",2021,"2021-07-20",201,NA,"Main_Side","age-1",71,77,3.9,9.03083333333333,3.09779185201581
"671",2021,"2021-07-20",201,"E0CCFB6","Main_Side","age-1",86,93,7.4,9.03083333333333,3.09779185201581
"672",2021,"2021-07-20",201,"E0CCFA3","Main_Side","age-1",82,87,5.9,9.03083333333333,3.09779185201581
"673",2021,"2021-07-20",201,"E0CCF6D","Main_Side","age-1",80,85,5.1,9.03083333333333,3.09779185201581
"674",2021,"2021-07-20",201,NA,"Main_Side","age-0",36,38,0.5,9.03083333333333,3.09779185201581
"675",2021,"2021-07-20",201,NA,"Main_Side","age-0",36,37,0.5,9.03083333333333,3.09779185201581
"676",2021,"2021-07-20",201,NA,"Main_Side","age-0",34,35,0.4,9.03083333333333,3.09779185201581
"677",2021,"2021-07-20",201,NA,"Main_Side","age-0",39,41,0.6,9.03083333333333,3.09779185201581
"678",2021,"2021-07-20",201,NA,"Main_Side","age-0",37,39,0.6,9.03083333333333,3.09779185201581
"679",2021,"2021-07-20",201,NA,"Main_Side","age-0",35,37,0.5,9.03083333333333,3.09779185201581
"680",2021,"2021-07-20",201,NA,"Main_Side","age-0",38,39,0.6,9.03083333333333,3.09779185201581
"681",2021,"2021-07-20",201,NA,"Main_Side","age-0",32,33,0.3,9.03083333333333,3.09779185201581
"682",2021,"2021-07-20",201,NA,"Main_Side","age-0",42,45,0.7,9.03083333333333,3.09779185201581
"683",2021,"2021-07-20",201,NA,"Main_Side","age-0",35,37,0.4,9.03083333333333,3.09779185201581
"684",2021,"2021-07-20",201,NA,"Main_Side","age-0",35,37,0.4,9.03083333333333,3.09779185201581
"685",2021,"2021-07-20",201,NA,"Main_Side","age-0",40,42,0.7,9.03083333333333,3.09779185201581
"686",2021,"2021-07-20",201,NA,"Main_Side","age-0",35,36,0.5,9.03083333333333,3.09779185201581
"687",2021,"2021-07-20",201,NA,"Main_Side","age-0",35,37,0.4,9.03083333333333,3.09779185201581
"688",2021,"2021-07-20",201,NA,"Main_Side","age-0",36,38,0.5,9.03083333333333,3.09779185201581
"689",2021,"2021-07-20",201,NA,"Main_Side","age-0",35,36,0.4,9.03083333333333,3.09779185201581
"690",2021,"2021-07-20",201,NA,"Main_Side","age-0",37,39,0.6,9.03083333333333,3.09779185201581
"691",2021,"2021-07-20",201,NA,"Main_Side","age-0",35,37,0.4,9.03083333333333,3.09779185201581
"692",2021,"2021-07-20",201,NA,"Main_Side","age-0",36,38,0.5,9.03083333333333,3.09779185201581
"693",2021,"2021-07-20",201,NA,"Main_Side","age-0",36,38,0.6,9.03083333333333,3.09779185201581
"694",2021,"2021-07-20",201,NA,"Main_Side","age-0",31,33,0.6,9.03083333333333,3.09779185201581
"695",2021,"2021-07-20",201,NA,"Main_Side","age-0",41,44,0.7,9.03083333333333,3.09779185201581
"696",2021,"2021-07-20",201,NA,"Main_Side","age-0",38,40,0.5,9.03083333333333,3.09779185201581
"697",2021,"2021-07-20",201,NA,"Main_Side","age-0",36,38,0.5,9.03083333333333,3.09779185201581
"698",2021,"2021-07-20",201,NA,"Main_Side","age-0",34,36,0.3,9.03083333333333,3.09779185201581
"699",2021,"2021-07-20",201,NA,"Main_Side","age-0",35,37,0.5,9.03083333333333,3.09779185201581
"700",2021,"2021-07-20",201,NA,"Main_Side","age-0",38,40,0.6,9.03083333333333,3.09779185201581
"701",2021,"2021-07-20",201,NA,"Main_Side","age-0",37,39,0.5,9.03083333333333,3.09779185201581
"702",2021,"2021-07-20",201,NA,"Main_Side","age-0",39,41,0.6,9.03083333333333,3.09779185201581
"703",2021,"2021-07-20",201,NA,"Main_Side","age-0",35,37,0.4,9.03083333333333,3.09779185201581
"704",2021,"2021-07-20",201,"E0CCF5B","Main_Side","age-1",79,86,5.5,9.03083333333333,3.09779185201581
"705",2021,"2021-07-20",201,"E0CCFA7","Main_Side","age-1",76,83,5.1,9.03083333333333,3.09779185201581
"706",2021,"2021-07-20",201,"E0CCFB1","Main_Side","age-1",81,87,5.5,9.03083333333333,3.09779185201581
"707",2021,"2021-07-20",201,"E0CCF07","Main_Side","age-1",77,82,5.2,9.03083333333333,3.09779185201581
"708",2021,"2021-07-20",201,"E0CCF20","Main_Side","age-1",90,98,8,9.03083333333333,3.09779185201581
"709",2021,"2021-07-20",201,NA,"Main_Side","age-1",70,75,4,9.03083333333333,3.09779185201581
"710",2021,"2021-07-20",201,"E0CCF6E","Main_Side","age-1",75,83,5.1,9.03083333333333,3.09779185201581
"711",2021,"2021-07-29",210,NA,"Main_Side","age-0",43,46,0.8,8.9075,1.73147967938311
"712",2021,"2021-07-29",210,"E0CCF0C","Main_Side","age-1",85,94,7.4,8.9075,1.73147967938311
"713",2021,"2021-07-29",210,"E0CCF2E","Main_Side","age-1",86,95,8.3,8.9075,1.73147967938311
"714",2021,"2021-07-29",210,"E0CCF46","Main_Side","age-1",86,94,7.5,8.9075,1.73147967938311
"715",2021,"2021-07-29",210,"E0CCF1D","Main_Side","age-1",85,92,7.4,8.9075,1.73147967938311
"716",2021,"2021-07-29",210,NA,"Main_Side","age-0",44,47,1.5,8.9075,1.73147967938311
"717",2021,"2021-07-29",210,NA,"Main_Side","age-0",43,47,0.9,8.9075,1.73147967938311
"718",2021,"2021-07-29",210,NA,"Main_Side","age-0",40,43,0.7,8.9075,1.73147967938311
"719",2021,"2021-07-29",210,NA,"Main_Side","age-0",41,43,0.7,8.9075,1.73147967938311
"720",2021,"2021-07-29",210,"E0CCFB9","Main_Side","age-1",75,82,5,8.9075,1.73147967938311
"721",2021,"2021-07-29",210,"E0CCF96","Main_Side","age-1",90,98,9.5,8.9075,1.73147967938311
"722",2021,"2021-07-29",210,NA,"Main_Side","age-0",40,43,0.8,8.9075,1.73147967938311
"723",2021,"2021-07-29",210,"E0CCF00","Main_Side","age-1",76,84,5.3,8.9075,1.73147967938311
"724",2021,"2021-07-29",210,NA,"Main_Side","age-0",45,48,1.1,8.9075,1.73147967938311
"725",2021,"2021-07-29",210,NA,"Main_Side","age-0",42,45,0.8,8.9075,1.73147967938311
"726",2021,"2021-07-29",210,NA,"Main_Side","age-0",55,60,1.8,8.9075,1.73147967938311
"727",2021,"2021-07-29",210,NA,"Main_Side","age-0",48,52,1.2,8.9075,1.73147967938311
"728",2021,"2021-07-29",210,NA,"Main_Side","age-0",39,42,0.9,8.9075,1.73147967938311
"729",2021,"2021-07-29",210,NA,"Main_Side","age-0",36,39,0.5,8.9075,1.73147967938311
"730",2021,"2021-07-29",210,NA,"Main_Side","age-0",40,43,0.7,8.9075,1.73147967938311
"731",2021,"2021-07-29",210,"E0CCF77","Main_Side","age-1",77,85,5.1,8.9075,1.73147967938311
"732",2021,"2021-07-29",210,"E0CCF7C","Main_Side","age-1",84,92,6.7,8.9075,1.73147967938311
"733",2021,"2021-07-29",210,"E0CCF08","Main_Side","age-1",79,86,5.7,8.9075,1.73147967938311
"734",2021,"2021-07-29",210,NA,"Main_Side","age-0",42,45,0.8,8.9075,1.73147967938311
"735",2021,"2021-07-29",210,NA,"Main_Side","age-0",39,41,0.5,8.9075,1.73147967938311
"736",2021,"2021-07-29",210,"E0CCF3F","Main_Side","age-1",81,87,5.8,8.9075,1.73147967938311
"737",2021,"2021-07-29",210,"E0CCFB7","Main_Side","age-1",88,97,7.2,8.9075,1.73147967938311
"738",2021,"2021-07-29",210,"E0CCFAB","Main_Side","age-1",69,74,4,8.9075,1.73147967938311
"739",2021,"2021-07-29",210,"E0CCF72","Main_Side","age-1",77,85,5.5,8.9075,1.73147967938311
"740",2021,"2021-07-29",210,NA,"Main_Side","age-0",37,39,0.9,8.9075,1.73147967938311
"741",2021,"2021-07-29",210,NA,"Main_Side","age-0",36,39,0.4,8.9075,1.73147967938311
"742",2021,"2021-07-29",210,NA,"Main_Side","age-0",38,40,0.7,8.9075,1.73147967938311
"743",2021,"2021-07-29",210,NA,"Main_Side","age-0",49,53,1.2,8.9075,1.73147967938311
"744",2021,"2021-07-29",210,"E0CCF9E","Main_Side","age-1",79,86,5.1,8.9075,1.73147967938311
"745",2021,"2021-07-29",210,NA,"Main_Side","age-0",36,39,0.6,8.9075,1.73147967938311
"746",2021,"2021-07-29",210,NA,"Main_Side","age-0",38,41,0.7,8.9075,1.73147967938311
"747",2021,"2021-07-29",210,NA,"Main_Side","age-0",46,49,1,8.9075,1.73147967938311
"748",2021,"2021-07-29",210,NA,"Main_Side","age-0",47,52,1.1,8.9075,1.73147967938311
"749",2021,"2021-07-29",210,NA,"Main_Side","age-0",45,49,1.1,8.9075,1.73147967938311
"750",2021,"2021-07-29",210,NA,"Main_Side","age-0",33,37,1,8.9075,1.73147967938311
"751",2021,"2021-07-29",210,NA,"Main_Side","age-1",69,75,3.4,8.9075,1.73147967938311
"752",2021,"2021-07-29",210,NA,"Main_Side","age-0",42,44,0.9,8.9075,1.73147967938311
"753",2021,"2021-07-29",210,NA,"Main_Side","age-0",43,46,1.1,8.9075,1.73147967938311
"754",2021,"2021-07-29",210,NA,"Main_Side","age-0",39,41,0.4,8.9075,1.73147967938311
"755",2021,"2021-07-29",210,NA,"Main_Side","age-0",43,46,1,8.9075,1.73147967938311
"756",2021,"2021-07-29",210,NA,"Main_Side","age-0",38,40,0.5,8.9075,1.73147967938311
"757",2021,"2021-07-29",210,NA,"Main_Side","age-0",38,40,0.5,8.9075,1.73147967938311
"758",2021,"2021-07-29",210,NA,"Main_Side","age-1",71,76,4.1,8.9075,1.73147967938311
"759",2021,"2021-07-29",210,"E0CCFA7","Main_Side","age-1",80,85,5.8,8.9075,1.73147967938311
"760",2021,"2021-07-29",210,NA,"Seep","age-0",39,41,0.6,8.9075,1.73147967938311
"761",2021,"2021-07-29",210,NA,"Seep","age-0",50,55,1.8,8.9075,1.73147967938311
"762",2021,"2021-08-03",215,NA,"Main_Side","age-0",57,62,2.1,9.15791666666667,2.13771727176348
"763",2021,"2021-08-03",215,NA,"Main_Side","age-1",86,93,7.7,9.15791666666667,2.13771727176348
"764",2021,"2021-08-03",215,NA,"Main_Side","age-0",38,41,0.5,9.15791666666667,2.13771727176348
"765",2021,"2021-08-03",215,NA,"Main_Side","age-0",49,52,1.3,9.15791666666667,2.13771727176348
"766",2021,"2021-08-03",215,NA,"Main_Side","age-0",35,37,0.5,9.15791666666667,2.13771727176348
"767",2021,"2021-08-03",215,NA,"Main_Side","age-0",35,37,0.4,9.15791666666667,2.13771727176348
"768",2021,"2021-08-03",215,NA,"Main_Side","age-0",38,40,0.9,9.15791666666667,2.13771727176348
"769",2021,"2021-08-03",215,NA,"Main_Side","age-0",41,43,0.6,9.15791666666667,2.13771727176348
"770",2021,"2021-08-03",215,NA,"Main_Side","age-0",40,45,0.9,9.15791666666667,2.13771727176348
"771",2021,"2021-08-03",215,NA,"Main_Side","age-0",46,49,1.3,9.15791666666667,2.13771727176348
"772",2021,"2021-08-03",215,NA,"Main_Side","age-0",42,45,1,9.15791666666667,2.13771727176348
"773",2021,"2021-08-03",215,NA,"Main_Side","age-0",47,50,1.2,9.15791666666667,2.13771727176348
"774",2021,"2021-08-03",215,NA,"Main_Side","age-0",43,46,1,9.15791666666667,2.13771727176348
"775",2021,"2021-08-03",215,NA,"Main_Side","age-0",43,45,0.8,9.15791666666667,2.13771727176348
"776",2021,"2021-08-03",215,NA,"Main_Side","age-0",43,45,0.9,9.15791666666667,2.13771727176348
"777",2021,"2021-08-03",215,NA,"Main_Side","age-0",36,38,0.5,9.15791666666667,2.13771727176348
"778",2021,"2021-08-03",215,NA,"Main_Side","age-0",40,43,0.8,9.15791666666667,2.13771727176348
"779",2021,"2021-08-03",215,NA,"Main_Side","age-0",38,40,0.7,9.15791666666667,2.13771727176348
"780",2021,"2021-08-03",215,NA,"Main_Side","age-0",38,40,0.7,9.15791666666667,2.13771727176348
"781",2021,"2021-08-03",215,NA,"Main_Side","age-0",43,45,0.9,9.15791666666667,2.13771727176348
"782",2021,"2021-08-03",215,NA,"Main_Side","age-0",48,51,1.3,9.15791666666667,2.13771727176348
"783",2021,"2021-08-03",215,NA,"Main_Side","age-0",40,42,0.8,9.15791666666667,2.13771727176348
"784",2021,"2021-08-03",215,NA,"Main_Side","age-0",41,43,0.8,9.15791666666667,2.13771727176348
"785",2021,"2021-08-03",215,NA,"Main_Side","age-0",40,42,0.8,9.15791666666667,2.13771727176348
"786",2021,"2021-08-03",215,NA,"Main_Side","age-0",41,44,0.7,9.15791666666667,2.13771727176348
"787",2021,"2021-08-03",215,NA,"Main_Side","age-0",51,55,1.9,9.15791666666667,2.13771727176348
"788",2021,"2021-08-03",215,NA,"Main_Side","age-0",42,45,1.1,9.15791666666667,2.13771727176348
"789",2021,"2021-08-03",215,NA,"Main_Side","age-0",40,42,0.9,9.15791666666667,2.13771727176348
"790",2021,"2021-08-03",215,NA,"Main_Side","age-0",41,44,0.9,9.15791666666667,2.13771727176348
"791",2021,"2021-08-03",215,NA,"Main_Side","age-0",42,45,1,9.15791666666667,2.13771727176348
"792",2021,"2021-08-03",215,NA,"Main_Side","age-0",40,42,0.9,9.15791666666667,2.13771727176348
"793",2021,"2021-08-03",215,NA,"Main_Side","age-0",45,48,1.2,9.15791666666667,2.13771727176348
"794",2021,"2021-08-04",216,NA,"Main_Side","age-0",48,52,1.4,9.13083333333333,1.87796619514615
"795",2021,"2021-08-04",216,NA,"Main_Side","age-0",49,53,1.7,9.13083333333333,1.87796619514615
"796",2021,"2021-08-04",216,NA,"Main_Side","age-0",46,49,0.9,9.13083333333333,1.87796619514615
"797",2021,"2021-08-04",216,NA,"Main_Side","age-0",45,48,0.9,9.13083333333333,1.87796619514615
"798",2021,"2021-08-04",216,"E0CCF97","Main_Side","age-1",89,95,7.9,9.13083333333333,1.87796619514615
"799",2021,"2021-08-04",216,NA,"Main_Side","age-0",34,36,0.5,9.13083333333333,1.87796619514615
"800",2021,"2021-08-04",216,NA,"Main_Side","age-0",52,55,1.8,9.13083333333333,1.87796619514615
"801",2021,"2021-08-04",216,"E0CCF98","Main_Side","age-1",86,91,7.2,9.13083333333333,1.87796619514615
"802",2021,"2021-08-04",216,"E0CCF99","Main_Side","age-1",91,99,9.5,9.13083333333333,1.87796619514615
"803",2021,"2021-08-04",216,NA,"Main_Side","age-0",44,47,0.8,9.13083333333333,1.87796619514615
"804",2021,"2021-08-04",216,NA,"Main_Side","age-0",48,50,1.2,9.13083333333333,1.87796619514615
"805",2021,"2021-08-04",216,NA,"Main_Side","age-0",49,53,1.8,9.13083333333333,1.87796619514615
"806",2021,"2021-08-04",216,NA,"Main_Side","age-0",41,43,0.7,9.13083333333333,1.87796619514615
"807",2021,"2021-08-04",216,NA,"Main_Side","age-0",43,45,1,9.13083333333333,1.87796619514615
